Wenner_1
0.9375
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
254
2
0
4	50.625	0	61.875	0	54.375	0	58.125	0	10.7729616776813
4	15	0	48.75	0	26.25	0	37.5	0	3.43456151946187
4	33.75	0	39.375	0	35.625	0	37.5	0	31.727499738978
4	28.125	0	45	0	33.75	0	39.375	0	7.57936542020143
4	11.25	0	73.125	0	31.875	0	52.5	0	2.95146033215585
4	60	0	71.25	0	63.75	0	67.5	0	10.4699042640206
4	11.25	0	22.5	0	15	0	18.75	0	9.76683439170949
4	24.375	0	58.125	0	35.625	0	46.875	0	3.73868365810008
4	37.5	0	54.375	0	43.125	0	48.75	0	7.28481529900129
4	20.625	0	31.875	0	24.375	0	28.125	0	0
4	33.75	0	67.5	0	45	0	56.25	0	3.56957184525074
4	52.5	0	58.125	0	54.375	0	56.25	0	17.5872302638016
4	46.875	0	63.75	0	52.5	0	58.125	0	7.93233214089189
4	11.25	0	50.625	0	24.375	0	37.5	0	2.81970622161237
4	30	0	41.25	0	33.75	0	37.5	0	9.46374310532183
4	61.875	0	67.5	0	63.75	0	65.625	0	32.5310536299013
4	20.625	0	60	0	33.75	0	46.875	0	3.48260150668606
4	56.25	0	73.125	0	61.875	0	67.5	0	8.63530136401609
4	39.375	0	50.625	0	43.125	0	46.875	0	9.48704270208511
4	30	0	69.375	0	43.125	0	56.25	0	3.30410248029971
4	48.75	0	60	0	52.5	0	56.25	0	10.5317283609434
4	58.125	0	69.375	0	61.875	0	65.625	0	10.5746059388085
4	0	0	50.625	0	16.875	0	33.75	0	2.56497871366243
4	13.125	0	46.875	0	24.375	0	35.625	0	3.14195476921376
4	22.5	0	56.25	0	33.75	0	45	0	3.88370138572948
4	13.125	0	75	0	33.75	0	54.375	0	3.0670230706104
4	31.875	0	65.625	0	43.125	0	54.375	0	3.5862261647918
4	58.125	0	75	0	63.75	0	69.375	0	8.29436137712355
4	9.375	0	60	0	26.25	0	43.125	0	2.83067286950074
4	18.75	0	69.375	0	35.625	0	52.5	0	3.12733580515926
4	5.625	0	16.875	0	9.375	0	13.125	0	12.0994423436477
4	5.625	0	45	0	18.75	0	31.875	0	2.80503119877051
4	1.875	0	13.125	0	5.625	0	9.375	0	11.0697084868461
4	5.625	0	73.125	0	28.125	0	50.625	0	2.75993951587881
4	7.5	0	69.375	0	28.125	0	48.75	0	2.75962953973285
4	1.875	0	18.75	0	7.5	0	13.125	0	8.7387052236031
4	7.5	0	52.5	0	22.5	0	37.5	0	2.4991873622523
4	7.5	0	18.75	0	11.25	0	15	0	10.5896158065379
4	1.875	0	24.375	0	9.375	0	16.875	0	5.86975436589688
4	7.5	0	46.875	0	20.625	0	33.75	0	2.6728688242834
4	3.75	0	20.625	0	9.375	0	15	0	8.04624319986447
4	3.75	0	48.75	0	18.75	0	33.75	0	2.62978849250598
4	15	0	54.375	0	28.125	0	41.25	0	3.39252793412176
4	24.375	0	63.75	0	37.5	0	50.625	0	3.18095948765309
4	0	0	28.125	0	9.375	0	18.75	0	4.5732108778621
4	33.75	0	73.125	0	46.875	0	60	0	3.56267360996886
4	7.5	0	30	0	15	0	22.5	0	4.7491090383594
4	3.75	0	31.875	0	13.125	0	22.5	0	3.95557055930861
4	3.75	0	60	0	22.5	0	41.25	0	2.67613785065855
4	0	0	33.75	0	11.25	0	22.5	0	3.49459175348891
4	7.5	0	35.625	0	16.875	0	26.25	0	3.49148484175667
4	5.625	0	56.25	0	22.5	0	39.375	0	2.63347511996308
4	0	0	61.875	0	20.625	0	41.25	0	2.65338625134979
4	7.5	0	63.75	0	26.25	0	45	0	2.75158329725191
4	1.875	0	58.125	0	20.625	0	39.375	0	2.60206118311017
4	3.75	0	43.125	0	16.875	0	30	0	2.81165401916583
4	15	0	31.875	0	20.625	0	26.25	0	7.28257546416037
4	5.625	0	39.375	0	16.875	0	28.125	0	2.93293294031206
4	0	0	45	0	15	0	30	0	2.69245328906966
4	24.375	0	41.25	0	30	0	35.625	0	6.98732693080605
4	33.75	0	50.625	0	39.375	0	45	0	6.73614955471739
4	5.625	0	67.5	0	26.25	0	46.875	0	2.75085448825692
4	16.875	0	28.125	0	20.625	0	24.375	0	11.1220679826947
4	11.25	0	33.75	0	18.75	0	26.25	0	4.98985728574643
4	43.125	0	60	0	48.75	0	54.375	0	8.12161927784748
4	26.25	0	37.5	0	30	0	33.75	0	8.93035478281625
4	20.625	0	43.125	0	28.125	0	35.625	0	5.11622817974375
4	52.5	0	69.375	0	58.125	0	63.75	0	8.83822303670633
4	16.875	0	56.25	0	30	0	43.125	0	3.5050340173949
4	11.25	0	61.875	0	28.125	0	45	0	2.96344678975053
4	1.875	0	69.375	0	24.375	0	46.875	0	2.74000389587365
4	35.625	0	46.875	0	39.375	0	43.125	0	9.25766556791228
4	30	0	52.5	0	37.5	0	45	0	5.18306051297934
4	13.125	0	30	0	18.75	0	24.375	0	7.37840209399969
4	26.25	0	65.625	0	39.375	0	52.5	0	3.19148000066122
4	20.625	0	71.25	0	37.5	0	54.375	0	3.09179704512377
4	39.375	0	61.875	0	46.875	0	54.375	0	5.29698853895713
4	45	0	56.25	0	48.75	0	52.5	0	12.3559137378218
4	22.5	0	39.375	0	28.125	0	33.75	0	6.48824327393966
4	35.625	0	75	0	48.75	0	61.875	0	3.7593422213742
4	54.375	0	65.625	0	58.125	0	61.875	0	12.1218195702414
4	48.75	0	71.25	0	56.25	0	63.75	0	6.36132050736293
4	13.125	0	58.125	0	28.125	0	43.125	0	3.13680319934211
4	63.75	0	75	0	67.5	0	71.25	0	9.76909517312387
4	22.5	0	67.5	0	37.5	0	52.5	0	3.09191986325014
4	11.25	0	16.875	0	13.125	0	15	0	16.9733986780362
4	24.375	0	52.5	0	33.75	0	43.125	0	4.49967824001037
4	0	0	5.625	0	1.875	0	3.75	0	44.7269596082481
4	9.375	0	37.5	0	18.75	0	28.125	0	3.56124328452883
4	33.75	0	61.875	0	43.125	0	52.5	0	4.14881036364318
4	16.875	0	39.375	0	24.375	0	31.875	0	4.86906148868479
4	18.75	0	46.875	0	28.125	0	37.5	0	4.10345867727842
4	11.25	0	45	0	22.5	0	33.75	0	3.08932045167336
4	30	0	35.625	0	31.875	0	33.75	0	30.7018671555292
4	43.125	0	71.25	0	52.5	0	61.875	0	5.02855769118362
4	26.25	0	48.75	0	33.75	0	41.25	0	5.57068468793913
4	28.125	0	56.25	0	37.5	0	46.875	0	4.19773783465756
4	20.625	0	54.375	0	31.875	0	43.125	0	3.79207081688283
4	16.875	0	67.5	0	33.75	0	50.625	0	3.12418160446701
4	18.75	0	75	0	37.5	0	56.25	0	3.06046998995725
4	35.625	0	58.125	0	43.125	0	50.625	0	5.49315301751888
4	37.5	0	65.625	0	46.875	0	56.25	0	4.27025560917622
4	30	0	63.75	0	41.25	0	52.5	0	3.38044057066556
4	48.75	0	54.375	0	50.625	0	52.5	0	15.7407724869794
4	13.125	0	41.25	0	22.5	0	31.875	0	3.78565625798555
4	45	0	67.5	0	52.5	0	60	0	6.1188231146082
4	46.875	0	75	0	56.25	0	65.625	0	5.30403596249202
4	39.375	0	73.125	0	50.625	0	61.875	0	4.36434578942077
4	58.125	0	63.75	0	60	0	61.875	0	45.4464727006702
4	22.5	0	50.625	0	31.875	0	41.25	0	4.50360942911278
4	13.125	0	69.375	0	31.875	0	50.625	0	2.98737453991065
4	67.5	0	73.125	0	69.375	0	71.25	0	16.9136981650823
4	31.875	0	60	0	41.25	0	50.625	0	4.00301382138882
4	9.375	0	43.125	0	20.625	0	31.875	0	3.16301668192351
4	41.25	0	69.375	0	50.625	0	60	0	4.90546756088639
4	15	0	65.625	0	31.875	0	48.75	0	3.04069672105414
4	9.375	0	71.25	0	30	0	50.625	0	2.86182735095389
4	0	0	11.25	0	3.75	0	7.5	0	9.7953994125146
4	24.375	0	75	0	41.25	0	58.125	0	3.05624984909031
4	16.875	0	73.125	0	35.625	0	54.375	0	3.1481210003621
4	1.875	0	46.875	0	16.875	0	31.875	0	2.6764403467389
4	13.125	0	24.375	0	16.875	0	20.625	0	10.1701378817789
4	22.5	0	33.75	0	26.25	0	30	0	9.17443596699921
4	13.125	0	52.5	0	26.25	0	39.375	0	3.10265980409666
4	31.875	0	43.125	0	35.625	0	39.375	0	9.46717280619537
4	22.5	0	61.875	0	35.625	0	48.75	0	3.32345898257064
4	31.875	0	71.25	0	45	0	58.125	0	3.41658807757575
4	9.375	0	54.375	0	24.375	0	39.375	0	2.77315414641359
4	18.75	0	63.75	0	33.75	0	48.75	0	3.17869192931802
4	28.125	0	73.125	0	43.125	0	58.125	0	3.23718943347087
4	13.125	0	18.75	0	15	0	16.875	0	16.0682940790882
4	22.5	0	28.125	0	24.375	0	26.25	0	0
4	31.875	0	37.5	0	33.75	0	35.625	0	0
4	9.375	0	20.625	0	13.125	0	16.875	0	11.9816338687137
4	18.75	0	30	0	22.5	0	26.25	0	9.92979062930756
4	50.625	0	56.25	0	52.5	0	54.375	0	44.1792047304287
4	9.375	0	48.75	0	22.5	0	35.625	0	2.6861159078178
4	28.125	0	39.375	0	31.875	0	35.625	0	9.35792962417354
4	41.25	0	75	0	52.5	0	63.75	0	4.4996036744947
4	60	0	65.625	0	61.875	0	63.75	0	0
4	1.875	0	7.5	0	3.75	0	5.625	0	43.8601447203803
4	18.75	0	58.125	0	31.875	0	45	0	3.50173354821954
