CiudadColon Wenner_4
1.50
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4 27.00 0.00 54.00 0.00 36.00 0.00 45.00 0.00 0.820709
4 18.00 0.00 63.00 0.00 33.00 0.00 48.00 0.00 0.411751
4 34.50 0.00 48.00 0.00 39.00 0.00 43.50 0.00 1.96835
4 39.00 0.00 43.50 0.00 40.50 0.00 42.00 0.00 9.10485
4 33.00 0.00 51.00 0.00 39.00 0.00 45.00 0.00 1.40036
4 37.50 0.00 46.50 0.00 40.50 0.00 43.50 0.00 3.08059
4 6.00 0.00 78.00 0.00 30.00 0.00 54.00 0.00 0.256446
4 15.00 0.00 69.00 0.00 33.00 0.00 51.00 0.00 0.337344
4 24.00 0.00 60.00 0.00 36.00 0.00 48.00 0.00 0.551874
4 36.00 0.00 49.50 0.00 40.50 0.00 45.00 0.00 2.0807
4 40.50 0.00 45.00 0.00 42.00 0.00 43.50 0.00 7.50225
4 12.00 0.00 75.00 0.00 33.00 0.00 54.00 0.00 0.299609
4 21.00 0.00 66.00 0.00 36.00 0.00 51.00 0.00 0.430666
4 3.00 0.00 84.00 0.00 30.00 0.00 57.00 0.00 0.221229
4 39.00 0.00 48.00 0.00 42.00 0.00 45.00 0.00 3.5961
4 30.00 0.00 57.00 0.00 39.00 0.00 48.00 0.00 0.81641
4 42.00 0.00 46.50 0.00 43.50 0.00 45.00 0.00 8.55115
4 37.50 0.00 51.00 0.00 42.00 0.00 46.50 0.00 1.96144
4 27.00 0.00 63.00 0.00 39.00 0.00 51.00 0.00 0.595131
4 18.00 0.00 72.00 0.00 36.00 0.00 54.00 0.00 0.352298
4 36.00 0.00 54.00 0.00 42.00 0.00 48.00 0.00 1.33416
4 9.00 0.00 81.00 0.00 33.00 0.00 57.00 0.00 0.254291
4 0.00 0.00 90.00 0.00 30.00 0.00 60.00 0.00 0.192322
4 40.50 0.00 49.50 0.00 43.50 0.00 46.50 0.00 3.33262
4 39.00 0.00 52.50 0.00 43.50 0.00 48.00 0.00 2.08772
4 43.50 0.00 48.00 0.00 45.00 0.00 46.50 0.00 6.77913
4 15.00 0.00 78.00 0.00 36.00 0.00 57.00 0.00 0.30197
4 33.00 0.00 60.00 0.00 42.00 0.00 51.00 0.00 0.852612
4 6.00 0.00 87.00 0.00 33.00 0.00 60.00 0.00 0.221328
4 42.00 0.00 51.00 0.00 45.00 0.00 48.00 0.00 3.26798
4 24.00 0.00 69.00 0.00 39.00 0.00 54.00 0.00 0.438584
4 40.50 0.00 54.00 0.00 45.00 0.00 49.50 0.00 2.0915
4 45.00 0.00 49.50 0.00 46.50 0.00 48.00 0.00 8.09992
4 21.00 0.00 75.00 0.00 39.00 0.00 57.00 0.00 0.355986
4 12.00 0.00 84.00 0.00 36.00 0.00 60.00 0.00 0.260571
4 3.00 0.00 93.00 0.00 33.00 0.00 63.00 0.00 0.190831
4 30.00 0.00 66.00 0.00 42.00 0.00 54.00 0.00 0.60813
4 43.50 0.00 52.50 0.00 46.50 0.00 49.50 0.00 4.02484
4 39.00 0.00 57.00 0.00 45.00 0.00 51.00 0.00 1.52646
4 46.50 0.00 51.00 0.00 48.00 0.00 49.50 0.00 8.86483
4 42.00 0.00 55.50 0.00 46.50 0.00 51.00 0.00 2.33813
4 18.00 0.00 81.00 0.00 39.00 0.00 60.00 0.00 0.304555
4 9.00 0.00 90.00 0.00 36.00 0.00 63.00 0.00 0.220227
4 0.00 0.00 99.00 0.00 33.00 0.00 66.00 0.00 0.17224
4 36.00 0.00 63.00 0.00 45.00 0.00 54.00 0.00 0.892828
4 45.00 0.00 54.00 0.00 48.00 0.00 51.00 0.00 4.23517
4 27.00 0.00 72.00 0.00 42.00 0.00 57.00 0.00 0.448232
4 48.00 0.00 52.50 0.00 49.50 0.00 51.00 0.00 10.254
4 43.50 0.00 57.00 0.00 48.00 0.00 52.50 0.00 2.48934
4 24.00 0.00 78.00 0.00 42.00 0.00 60.00 0.00 0.379756
4 6.00 0.00 96.00 0.00 36.00 0.00 66.00 0.00 0.191917
4 42.00 0.00 60.00 0.00 48.00 0.00 54.00 0.00 1.61721
4 33.00 0.00 69.00 0.00 45.00 0.00 57.00 0.00 0.580281
4 15.00 0.00 87.00 0.00 39.00 0.00 63.00 0.00 0.251356
4 46.50 0.00 55.50 0.00 49.50 0.00 52.50 0.00 3.99091
4 49.50 0.00 54.00 0.00 51.00 0.00 52.50 0.00 8.9888
4 45.00 0.00 58.50 0.00 49.50 0.00 54.00 0.00 2.46707
4 39.00 0.00 66.00 0.00 48.00 0.00 57.00 0.00 0.929612
4 30.00 0.00 75.00 0.00 45.00 0.00 60.00 0.00 0.477718
4 48.00 0.00 57.00 0.00 51.00 0.00 54.00 0.00 4.04966
4 21.00 0.00 84.00 0.00 42.00 0.00 63.00 0.00 0.295099
4 12.00 0.00 93.00 0.00 39.00 0.00 66.00 0.00 0.216087
4 3.00 0.00 102.00 0.00 36.00 0.00 69.00 0.00 0.172605
4 46.50 0.00 60.00 0.00 51.00 0.00 55.50 0.00 2.08861
4 51.00 0.00 55.50 0.00 52.50 0.00 54.00 0.00 10.7574
4 49.50 0.00 58.50 0.00 52.50 0.00 55.50 0.00 4.14414
4 45.00 0.00 63.00 0.00 51.00 0.00 57.00 0.00 1.57405
4 18.00 0.00 90.00 0.00 42.00 0.00 66.00 0.00 0.246744
4 27.00 0.00 81.00 0.00 45.00 0.00 63.00 0.00 0.367096
4 36.00 0.00 72.00 0.00 48.00 0.00 60.00 0.00 0.647508
4 9.00 0.00 99.00 0.00 39.00 0.00 69.00 0.00 0.190361
4 0.00 0.00 108.00 0.00 36.00 0.00 72.00 0.00 0.156575
4 48.00 0.00 61.50 0.00 52.50 0.00 57.00 0.00 2.28759
4 52.50 0.00 57.00 0.00 54.00 0.00 55.50 0.00 8.4758
4 15.00 0.00 96.00 0.00 42.00 0.00 69.00 0.00 0.211068
4 24.00 0.00 87.00 0.00 45.00 0.00 66.00 0.00 0.294515
4 51.00 0.00 60.00 0.00 54.00 0.00 57.00 0.00 3.51201
4 42.00 0.00 69.00 0.00 51.00 0.00 60.00 0.00 0.913596
4 33.00 0.00 78.00 0.00 48.00 0.00 63.00 0.00 0.488057
4 6.00 0.00 105.00 0.00 39.00 0.00 72.00 0.00 0.168795
4 49.50 0.00 63.00 0.00 54.00 0.00 58.50 0.00 2.32834
4 54.00 0.00 58.50 0.00 55.50 0.00 57.00 0.00 9.65419
4 48.00 0.00 66.00 0.00 54.00 0.00 60.00 0.00 1.6115
4 52.50 0.00 61.50 0.00 55.50 0.00 58.50 0.00 4.01245
4 12.00 0.00 102.00 0.00 42.00 0.00 72.00 0.00 0.184849
4 3.00 0.00 111.00 0.00 39.00 0.00 75.00 0.00 0.154943
4 21.00 0.00 93.00 0.00 45.00 0.00 69.00 0.00 0.238767
4 39.00 0.00 75.00 0.00 51.00 0.00 63.00 0.00 0.636037
4 30.00 0.00 84.00 0.00 48.00 0.00 66.00 0.00 0.37264
4 51.00 0.00 64.50 0.00 55.50 0.00 60.00 0.00 2.62003
4 55.50 0.00 60.00 0.00 57.00 0.00 58.50 0.00 7.93402
4 54.00 0.00 63.00 0.00 57.00 0.00 60.00 0.00 4.38148
4 45.00 0.00 72.00 0.00 54.00 0.00 63.00 0.00 0.891904
4 9.00 0.00 108.00 0.00 42.00 0.00 75.00 0.00 0.168461
4 27.00 0.00 90.00 0.00 48.00 0.00 69.00 0.00 0.294479
4 18.00 0.00 99.00 0.00 45.00 0.00 72.00 0.00 0.200767
4 36.00 0.00 81.00 0.00 51.00 0.00 66.00 0.00 0.468132
4 57.00 0.00 61.50 0.00 58.50 0.00 60.00 0.00 10.6061
4 52.50 0.00 66.00 0.00 57.00 0.00 61.50 0.00 2.42334
4 42.00 0.00 78.00 0.00 54.00 0.00 66.00 0.00 0.636965
4 33.00 0.00 87.00 0.00 51.00 0.00 69.00 0.00 0.354954
4 51.00 0.00 69.00 0.00 57.00 0.00 63.00 0.00 1.59214
4 6.00 0.00 114.00 0.00 42.00 0.00 78.00 0.00 0.154608
4 24.00 0.00 96.00 0.00 48.00 0.00 72.00 0.00 0.234223
4 55.50 0.00 64.50 0.00 58.50 0.00 61.50 0.00 3.65427
4 15.00 0.00 105.00 0.00 45.00 0.00 75.00 0.00 0.181056
4 54.00 0.00 67.50 0.00 58.50 0.00 63.00 0.00 2.27418
4 58.50 0.00 63.00 0.00 60.00 0.00 61.50 0.00 6.59232
4 12.00 0.00 111.00 0.00 45.00 0.00 78.00 0.00 0.166708
4 39.00 0.00 84.00 0.00 54.00 0.00 69.00 0.00 0.452832
4 30.00 0.00 93.00 0.00 51.00 0.00 72.00 0.00 0.272906
4 48.00 0.00 75.00 0.00 57.00 0.00 66.00 0.00 0.941421
4 57.00 0.00 66.00 0.00 60.00 0.00 63.00 0.00 3.20776
4 21.00 0.00 102.00 0.00 48.00 0.00 75.00 0.00 0.201842
4 55.50 0.00 69.00 0.00 60.00 0.00 64.50 0.00 1.98834
4 60.00 0.00 64.50 0.00 61.50 0.00 63.00 0.00 9.1136
4 36.00 0.00 90.00 0.00 54.00 0.00 72.00 0.00 0.328783
4 9.00 0.00 117.00 0.00 45.00 0.00 81.00 0.00 0.156222
4 45.00 0.00 81.00 0.00 57.00 0.00 69.00 0.00 0.638649
4 58.50 0.00 67.50 0.00 61.50 0.00 64.50 0.00 3.48179
4 54.00 0.00 72.00 0.00 60.00 0.00 66.00 0.00 1.49581
4 27.00 0.00 99.00 0.00 51.00 0.00 75.00 0.00 0.227526
4 18.00 0.00 108.00 0.00 48.00 0.00 78.00 0.00 0.182143
4 61.50 0.00 66.00 0.00 63.00 0.00 64.50 0.00 7.59372
4 57.00 0.00 70.50 0.00 61.50 0.00 66.00 0.00 2.09208
4 33.00 0.00 96.00 0.00 54.00 0.00 75.00 0.00 0.262077
4 24.00 0.00 105.00 0.00 51.00 0.00 78.00 0.00 0.199212
4 15.00 0.00 114.00 0.00 48.00 0.00 81.00 0.00 0.169736
4 51.00 0.00 78.00 0.00 60.00 0.00 69.00 0.00 0.930576
4 60.00 0.00 69.00 0.00 63.00 0.00 66.00 0.00 3.72372
4 42.00 0.00 87.00 0.00 57.00 0.00 72.00 0.00 0.429642
4 63.00 0.00 67.50 0.00 64.50 0.00 66.00 0.00 7.27176
4 58.50 0.00 72.00 0.00 63.00 0.00 67.50 0.00 2.21771
4 39.00 0.00 93.00 0.00 57.00 0.00 75.00 0.00 0.327139
4 57.00 0.00 75.00 0.00 63.00 0.00 69.00 0.00 1.60461
4 48.00 0.00 84.00 0.00 60.00 0.00 72.00 0.00 0.558904
4 21.00 0.00 111.00 0.00 51.00 0.00 81.00 0.00 0.181103
4 30.00 0.00 102.00 0.00 54.00 0.00 78.00 0.00 0.22428
4 12.00 0.00 120.00 0.00 48.00 0.00 84.00 0.00 0.159464
4 61.50 0.00 70.50 0.00 64.50 0.00 67.50 0.00 3.37009
4 64.50 0.00 69.00 0.00 66.00 0.00 67.50 0.00 7.34333
4 60.00 0.00 73.50 0.00 64.50 0.00 69.00 0.00 2.34957
4 18.00 0.00 117.00 0.00 51.00 0.00 84.00 0.00 0.167557
4 54.00 0.00 81.00 0.00 63.00 0.00 72.00 0.00 0.90599
4 45.00 0.00 90.00 0.00 60.00 0.00 75.00 0.00 0.410723
4 63.00 0.00 72.00 0.00 66.00 0.00 69.00 0.00 3.37344
4 27.00 0.00 108.00 0.00 54.00 0.00 81.00 0.00 0.201792
4 36.00 0.00 99.00 0.00 57.00 0.00 78.00 0.00 0.262607
4 61.50 0.00 75.00 0.00 66.00 0.00 70.50 0.00 2.23455
4 66.00 0.00 70.50 0.00 67.50 0.00 69.00 0.00 6.44129
4 64.50 0.00 73.50 0.00 67.50 0.00 70.50 0.00 3.23841
4 60.00 0.00 78.00 0.00 66.00 0.00 72.00 0.00 1.58035
